file_name,genre,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,rms_energy,energy_entropy,mean,std_dev,chroma,class
f049,folk,0.5003899125890641,0.3871921577132365,0.6068595656669133,0.1653299280089731,0.1399681944911847,0.5410601146852824,0.5075593499499758,0.2386721919834746,0.473223776804505,0
f031,folk,0.3645528705429904,0.5168823677985258,0.524337355957072,0.1987662316561525,0.2436880460679497,0.758649485620768,0.6317963661326098,0.3749577805411562,0.6016008485642625,0
f130,folk,0.5000101363850318,0.302642613775732,0.5514897497272025,0.1207970468711611,0.5907519459882771,0.6049596919965545,0.7698738033292726,0.290927270199708,0.6645089429262803,0
f108,folk,0.5288640682734052,0.4059763949094632,0.6296870549170217,0.2438781110587288,0.3601728566927636,0.6843051946985685,0.7047214089870552,0.3708922594990288,0.6746644544958179,0
f069,folk,0.9584468924770636,0.298039346498451,0.9641227194549428,0.0508870357410486,0.2708379075848173,0.6842327325945832,0.4971894829578822,0.755178094321003,0.646148220610856,0
f169,folk,0.4663480388052254,0.4022281407118502,0.5716155902642436,0.2471200431679262,0.103042557372705,0.6643887289412904,0.5344000051222915,0.2033022605740525,0.7368381433833296,0
f035,folk,0.5381079280067687,0.2725950329172198,0.6023544448392892,0.1017201255819332,0.1268961820505889,0.6216272435577783,0.4416891794142272,0.3795295221074937,0.5853831311059347,0
f015,folk,0.601644290366907,0.425474508366078,0.7204964391208415,0.2031770640847914,0.2141674786465347,0.6223511275949458,0.6234757433668534,0.2350026570621052,0.6498650126034472,0
f129,folk,0.427485319394859,0.4137061556665854,0.5718534756696554,0.1156698417266686,0.5642827170187082,0.5989274429405886,0.7424291110301259,0.3778630130093116,0.5534499471201038,0
f030,folk,0.4485247485107204,0.5039937657911454,0.591113929540314,0.2094035234843186,0.2362881446207878,0.7329120547372483,0.6358253305724384,0.3667501144277583,0.626451742748807,0
f051,folk,0.5455795036428126,0.3351335697552633,0.6056992732424721,0.1337497959910052,0.2636952625768929,0.4952700789085188,0.6051138163296077,0.2409763451583398,0.434478511991604,0
f018,folk,0.4653114595086315,0.2965434251082405,0.5435128078246672,0.1224832989521805,0.1711988900577486,0.6470154825691641,0.5286536110250464,0.3835959961848095,0.7011513063973416,0
f105,folk,0.5926070923945972,0.3187770291284912,0.6461402719343792,0.0799816597485119,0.3502470040162247,0.4487837819552203,0.5959382851622421,0.3737038403760092,0.4300457337695826,0
f210,folk,0.2537353267423888,0.4115903793055313,0.3753667667803734,0.0703992199919237,0.3556809613122864,0.4303272300765252,0.5460518818030273,0.414628823291265,0.3869030430754536,0
f167,folk,0.5368829306835783,0.3424793484359952,0.602682895032024,0.1604870749350707,0.1559329431692069,0.6610726295804752,0.5413409367092763,0.3103174699990876,0.5869355266976374,0
f214,folk,0.5912232967108262,0.5062209131438925,0.6896131287942576,0.3222729611793768,0.2170052558628664,0.6442878945923429,0.6887559681184757,0.1050487483852408,0.5915310833092097,0
f177,folk,0.5115359025184414,0.3467081587198665,0.5878420209265198,0.0785048335937758,0.3513748694615063,0.4670546386374128,0.6142561231862658,0.2962234773483868,0.4948492314986564,0
f083,folk,0.3346167929437781,0.4175038687465228,0.4769922548997544,0.1338965223540799,0.2672437483402561,0.6466452124202402,0.6076328392011172,0.4078724391626811,0.5850916431749987,0
f009,folk,0.5079234877844359,0.4352340704555021,0.6139944687179192,0.1929991650725675,0.0931652343154681,0.5777910903391652,0.4914430888606373,0.1697144731989986,0.5904404298196139,0
f091,folk,0.3577475887984937,0.5143004708699137,0.5198622505016618,0.2964016412035626,0.4048366436138817,0.7892650488357138,0.7888141308287143,0.2423607240729318,0.7793895492896296,0
f206,folk,0.317446033593162,0.5510686168195877,0.5080562866869114,0.1586108729957551,0.4351594952830571,0.508383891963189,0.6474605698896947,0.3632581299619778,0.4397828042251315,0
f212,folk,0.3735116090633455,0.4605084454325712,0.5175824527102076,0.184055544779892,0.3313299729487865,0.5485601193283993,0.5397254235072384,0.4878278981101184,0.422220549428517,0
f204,folk,0.0436136340835922,0.1684990533098445,0.1958077146956403,0.0002636204964104,0.644212829915789,0.0393535554881508,0.2653374119073661,0.7656789537046002,0.0054356813472403,0
f028,folk,0.4064455504004241,0.4586196972700422,0.5436836582730793,0.1589124435214429,0.2856701295012582,0.6153473910797733,0.6256719509705972,0.3597156346312148,0.5675589987784753,0
f127,folk,0.5393515695024109,0.5366195523535066,0.6928551661848119,0.2517567366490875,0.5524675413505121,0.7398187427388652,0.8434978171148911,0.2263734317170619,0.6349187184384659,0
f244,folk,0.4776476020321962,0.3799213365077474,0.5758387786738289,0.2202190300176929,0.1900739012752001,0.5923663207578957,0.2205525787699125,0.6256272559931298,0.4980719688993074,0
f125,folk,0.5160308038282444,0.3429579061688912,0.6087561983670859,0.0897424657031535,0.6698763064698996,0.6475403758813922,0.7624143657886197,0.4373611904248173,0.5507382649593542,0
f025,folk,0.495320379544224,0.6410304690836418,0.7122017829634048,0.4252525321004572,0.3588792795983879,0.7665426664562571,0.8044531516674406,0.1219501285580934,0.7155663922364278,0
f247,folk,0.534904901204692,0.2932051099273254,0.5954945476742891,0.1090935816524429,0.3076545787071417,0.4494619128657053,0.5491049136259931,0.4071610936980993,0.4124967867649483,0
f168,folk,0.4728591021017456,0.3862353851390372,0.5612899796078352,0.216827430367254,0.1182403896949449,0.6345953069614707,0.5368975002537828,0.2098369369499875,0.7131489901660145,0
f079,folk,0.6840281546124565,0.3473960404210158,0.7442075371757848,0.2483539486977825,0.0854117590445177,0.6572671309567393,0.3070416607396058,0.4529170119830833,0.6280421252188017,0
f201,folk,0.4811436430922407,0.4761303985711216,0.6412778744558576,0.3243260956771367,0.5346180753580788,0.6806055296603928,0.72153711996197,0.6110547126065206,0.5912668189324259,0
f114,folk,0.5027401625676666,0.5614069256124943,0.670158706707706,0.4176759869385339,0.2509659743445602,0.6668957762346643,0.7266170616112072,0.0709601410187108,0.603289587100872,0
f183,folk,0.5815078437529244,0.2882731148388447,0.6560223603806681,0.0659788065645577,0.2747350523888677,0.529145552399579,0.5235698377405835,0.5304283168864873,0.5257987197138523,0
f228,folk,0.3982746727639035,0.4008678207886095,0.5427148405304171,0.1083684186566157,0.1426457992353512,0.5663182285026118,0.4372844122247616,0.4601878445063366,0.5020737638074534,0
f219,folk,0.2651271538348514,0.3981203974433946,0.4143171280884102,0.1502365406459564,0.3077306496581623,0.6253015851836987,0.6082156762935746,0.3894753020295584,0.5979482537204622,0
f131,folk,0.7910369007476659,0.3696578884509662,0.8438348848842158,0.1195907462936727,0.2004379424123921,0.5837518501346901,0.5261714676425842,0.4396332898495144,0.5456289735355528,0
f156,folk,0.5438345115372438,0.432063209407164,0.6661579143491573,0.2505787135044022,0.4706687104580971,0.7284732349662726,0.8114175520201831,0.2010636126844663,0.6877549083910515,0
f238,folk,0.4466333545733081,0.5053027088405754,0.5843949980676175,0.2814659615874296,0.2505615649717881,0.5689191109778347,0.5082722861832216,0.3587091024009625,0.5255884070622537,0
f213,folk,0.5954974316152883,0.4409602462147204,0.6702954298136935,0.2457356128690209,0.302797895142441,0.5730988006047784,0.7085964273984404,0.1297677491367407,0.5453872716081162,0
f226,folk,0.5583075334684862,0.6653746069173737,0.7879462280407677,0.3714535984710028,0.0850469770424113,0.682295594737435,0.5286993637746165,0.2047521130060839,0.6232331485524275,0
f023,folk,0.7312917950374551,0.1280238990441899,0.6359949871579244,0.0129915039825741,0.3209593911316937,0.1378959145258482,0.3710217259515167,0.3089947842290211,0.1781786347925759,0
f227,folk,0.2773218397864374,0.4562880987709571,0.461036696496357,0.0947684034229977,0.3535854090760056,0.2800386448831863,0.4625799604923117,0.4648516810397082,0.2686700215212441,0
f053,folk,0.5081768977230379,0.2550844693082252,0.5526036066906622,0.0911076416309185,0.1214252742405695,0.5542033488871361,0.4044715737662758,0.3883959579109164,0.4747260261140761,0
f124,folk,0.5387392525867307,0.3362108266537313,0.6248947255813762,0.0717799590383306,0.3457651545760488,0.5480625540757293,0.5750547136083324,0.5135233787155983,0.4792978944055753,0
f106,folk,0.5392947719390102,0.4133265024550033,0.648167987800546,0.2437187479753893,0.3470190115680023,0.7132862628389183,0.7232593391634184,0.2887743637092334,0.7265360434452798,0
f240,folk,0.3013262385648629,0.4092109159625323,0.4555383970541853,0.1255375462058661,0.3054750485920587,0.5275773286064142,0.5470361331016305,0.5685304095738611,0.4053917543749985,0
f119,folk,0.4132357674863275,0.4294402095056936,0.5369676535887656,0.2513336651665379,0.50610460572423,0.7495690819001308,0.7953094583638257,0.3441852908803174,0.7776891692497142,0
f084,folk,0.3254818277218206,0.4555083227412573,0.4816165960473912,0.1973318752273589,0.2124385877759614,0.6067544409349686,0.5826496700369679,0.2735564248930758,0.5782288306130196,0
f013,folk,0.4223146077483368,0.3608107347525233,0.5376563718293107,0.050673831731002,0.3042070098234583,0.466412945139672,0.4593989470111821,0.541707933090322,0.4349220375053658,0
f134,folk,0.6507394083449345,0.5599541750563001,0.8337320115579676,0.225972332922042,0.4823397438837904,0.6690287209651526,0.7868455273990025,0.2492927208188885,0.6944547624241636,0
f233,folk,0.3023370884373363,0.5473710378044466,0.5111973315634967,0.1967536196470311,0.421892610146966,0.5887617585461873,0.7270566157127243,0.3088750830093649,0.5065604487198309,0
f037,folk,0.5336740937381657,0.2639442898080547,0.5749285481334289,0.0883779326962441,0.2422391247348706,0.5449065022179799,0.5500427567637376,0.3585191307200854,0.5370462358178567,0
f152,folk,0.4804843496821523,0.432499754638008,0.613004445388119,0.2031628459270198,0.2302873799176299,0.5958244552761562,0.6370571256731232,0.1726801598659346,0.5761259743060086,0
f155,folk,0.469129091488,0.3936972762108958,0.5893088870046683,0.2062846442099103,0.4283904170656503,0.631822172218719,0.7693318538179738,0.206039981223936,0.6699362252779053,0
f095,folk,0.5791477567009669,0.4138307327630411,0.6769054974578042,0.1196282980445649,0.215622106073705,0.5648964913631096,0.5489011311314891,0.3468260878515461,0.5127894636153708,0
f003,folk,0.5308734840502152,0.4337551647221133,0.6354745647720591,0.2215493330314639,0.2876487408103139,0.6634985476182886,0.6995395004661866,0.1840878322312434,0.6562244258464611,0
f059,folk,0.4142814309585401,0.3590760732899133,0.4776312553325067,0.1451127828874308,0.1668218584131479,0.593109868026698,0.5289733256932545,0.3087579232168775,0.5505086323660993,0
f246,folk,0.262162842594955,0.2317398502506852,0.3393629970549031,0.1628770667066263,0.4984601088136687,0.7865290000680694,0.4057158468895705,1.0,0.7204685909989067,0
f172,folk,0.4451537055693247,0.2655130881002571,0.5072240394948425,0.1028647353168657,0.1413299912478532,0.6060066780108084,0.4833651447285509,0.3692777225864512,0.6068053210992317,0
f058,folk,0.3178326163317396,0.5136243205985481,0.496818343671755,0.3023422668585739,0.3624604563970212,0.8778172480384596,0.7701354636821858,0.3337226164399332,0.8631952229215031,0
f050,folk,0.5461802191588461,0.4560898843060529,0.6751733362207509,0.2565680016172753,0.1179941992453316,0.6272398727650355,0.5540192883004775,0.1623347405215568,0.5622368727526494,0
f021,folk,0.7066780754458666,0.1831577320189525,0.6320498941922053,0.033959522652756,0.2824725777976782,0.1711609729131171,0.3278794543358192,0.3286755326894882,0.2176219169381216,0
f160,folk,0.48731392781037,0.3083460771924826,0.562313042169164,0.1477717520532544,0.0910728596873812,0.6684948951803824,0.4658256328178751,0.3047619102078202,0.6737337422015437,0
f229,folk,0.2587235186032281,0.3429319160824595,0.3426730234270654,0.1151169002312923,0.5228080679397855,0.2834046835459344,0.5437453382296591,0.4111365846827677,0.2676019304809953,0
f046,folk,0.4019985984143594,0.3257755353714686,0.5075765072371756,0.1062594313332642,0.2542664521158803,0.64493790148037,0.586472835332174,0.4751196186232732,0.6233452177244837,0
f137,folk,0.531318194603623,0.3418226513794077,0.5991318229886796,0.1018609585038317,0.2420259344263828,0.5164296028743575,0.5266546822191733,0.4288815280686653,0.476068446815398,0
f014,folk,0.6215171445130878,0.4069201052941008,0.732397258867764,0.2087659935570645,0.2026198217319765,0.6407826508624594,0.6180392327684872,0.2311547457213167,0.680391871465554,0
f006,folk,0.5239903459311444,0.4516435692950314,0.6427532790516464,0.2167321930968372,0.0809019293423085,0.6516970120643506,0.4827997012433682,0.203428728343546,0.6159488325080851,0
f205,folk,0.3177632715203264,0.3797650008286889,0.4586900975551731,0.1681352133987048,0.1529077921654326,0.4477815762241045,0.2781832210828066,0.5346734532937786,0.4270599246044906,0
f007,folk,0.5310606347893128,0.4494304133571994,0.6514753519511641,0.2233049836154112,0.2755348699719018,0.6365773725022941,0.6617641146035037,0.2272497158049068,0.6412738308553068,0
f235,folk,0.4350263689833674,0.2478933806981917,0.4975372841883716,0.055225659659227,0.3432929877655161,0.469190914620037,0.4289131211247705,0.6380957518265872,0.3872600116478081,0
f218,folk,0.3615561389304779,0.4118859017425363,0.4862214577597631,0.2202107385556244,0.252574079011067,0.6290798147080912,0.6164407602599533,0.259026450411546,0.5885406355567268,0
f060,folk,0.7664773438787778,0.1955486642781473,0.7581778663851878,0.0389744235645794,0.1006168924470627,0.4516265192315395,0.2928348648152459,0.5141422162312314,0.418082231436148,0
f166,folk,0.5244429431889139,0.3343332613012257,0.5937999277270772,0.1472170148134195,0.1861081226070106,0.6474478967844837,0.564978269208523,0.303087300310537,0.606322502697136,0
f239,folk,0.250772745145408,0.3428444023882062,0.3734617606372644,0.0886520904068312,0.3632036705158095,0.6389657328832818,0.4154161860422252,0.8365092277949792,0.5586904700357161,0
f153,folk,0.5539544114565151,0.4706563611118673,0.6810499136473611,0.2456559350222986,0.1647713305357687,0.6122016867397209,0.588404433232206,0.1722377291636647,0.5890647508970487,0
f194,folk,0.3913000904337734,0.5801495715934172,0.5914340622928913,0.1021062623698141,0.3261897527650199,0.4418196961844987,0.5978888143652643,0.3517288185387962,0.3638806980542611,0
f081,folk,0.4023637852116544,0.4542971066025625,0.5430827976915216,0.1666791897980887,0.0891672777277287,0.5282063161778663,0.2716917503910474,0.535197304968973,0.4780067683745255,0
f057,folk,0.2635485986025963,0.4410061707958366,0.4240508740425617,0.1960796538430135,0.3367307322759754,0.8290014624786477,0.7063086386711769,0.4344848031550293,0.8362824991591996,0
f065,folk,0.9318742167836648,0.3706490581934145,0.98176587517923,0.0816207458253851,0.7282111344330792,0.9999999999999998,0.7855576442168891,0.8139003740218363,0.9377421635344342,0
h239,hip hop,0.3304066463362027,0.534839136291811,0.4985094291790907,0.2796622360422644,0.4201438128593031,0.480582263959634,0.5704909083488736,0.4914279567662575,0.4177700725186845,0
h151,hip hop,0.2666613310627729,0.4140458902325963,0.4191848780495028,0.1323360721487493,0.3025772739291886,0.6060523721772759,0.5221773156254312,0.4998482132623359,0.5342539413131326,0
h207,hip hop,0.3764059840815899,0.2507576708570601,0.4542874481957851,0.2603745919001998,0.3114986685821668,0.3225740178429528,0.1943630999209549,0.6490564189207219,0.3327194335555231,0
h067,hip hop,0.2263002824116932,0.3324834063788555,0.3835155732825368,0.022019157726021,0.4894684358534008,0.3875574018226192,0.4427432068069403,0.7502751730267153,0.369183571690674,0
h153,hip hop,0.278370650662837,0.3283275305114344,0.3851150258367147,0.0784666647866601,0.7190705651822522,0.6582431878325925,0.7512520561323469,0.5520904890392059,0.7158354077876748,0
h004,hip hop,0.2545744164668723,0.2678418281151478,0.3575499521368976,0.0424750019949861,0.2813171401100927,0.4537844336129942,0.3279220560695788,0.7314925013920667,0.3731560489251176,0
h074,hip hop,0.3051031976744418,0.2971400082980024,0.392353953276888,0.1228837425765717,0.3328717311344845,0.5257171633096831,0.530979816937073,0.4392885452540499,0.4701215526063547,0
h245,hip hop,0.6301891804107225,0.6463310790268885,0.8336011494555837,0.3750518491421931,0.5333226498106874,0.7344207581935756,0.8448014049598047,0.2681236160340673,0.6299499356812571,0
h141,hip hop,0.2812439415102697,0.3726464014064984,0.4045172563572843,0.1555322353939795,0.5539032514993303,0.4888840980438798,0.5896294221387397,0.5106826984975336,0.4175272672379364,0
h018,hip hop,0.1247478364195146,0.3090305643822313,0.2169851132323758,0.0130394233865045,0.7135448034471288,0.0860475103179637,0.528149801409119,0.4210280098312569,0.1907452435564616,0
h170,hip hop,0.2365345369650758,0.3121269444823852,0.3706637346536374,0.0302021638496,0.5075719930411122,0.3585721769871264,0.5137054441007654,0.6034990496333102,0.2899642675652496,0
h052,hip hop,0.1689532465684987,0.506284211253657,0.3893985565915848,0.02966909008664,0.5726733027325132,0.3086780975390034,0.53234118180789,0.5773416011041993,0.2025383791316528,0
h032,hip hop,0.3562758490758434,0.6855979147207066,0.6156415276403863,0.1612200231851663,0.5081879791898068,0.5514357564045753,0.7567561497178189,0.279938647406715,0.4219519842255603,0
h120,hip hop,0.2974775600777148,0.3600727167598364,0.3944692956292882,0.1560369060959233,0.302983575029796,0.5577012520702773,0.4835874551960213,0.5301972376211529,0.5319781962974525,0
h123,hip hop,0.4901789747917675,0.3888127284115232,0.5962678718333967,0.1616539541182593,0.2047202763871242,0.6368598508913854,0.4964044262747631,0.4212336112892227,0.5976147482940356,0
h208,hip hop,0.139321728234489,0.4480478407856483,0.2503568644531012,0.0527862738302153,0.4829994994216134,0.2794995421591919,0.5484659380358539,0.333865508182506,0.2610016034200529,0
h040,hip hop,0.1860978859671183,0.4455939485678464,0.3198027554982054,0.0813032500762056,0.3717336320598263,0.4194518415766148,0.4403513841416735,0.425070658028864,0.3488558181126119,0
h214,hip hop,0.3845113104420486,0.4629437093879283,0.5474810354637195,0.2376338161478805,0.3168017999159775,0.6616337244645887,0.6556379600807638,0.3986218984105153,0.6137428689599963,0
h114,hip hop,0.3188367513267987,0.435883765215427,0.4577186105902933,0.2655699281806463,0.5797904341431305,0.7741457335548387,0.7632531914055313,0.3665114108809171,0.7685326878100985,0
h204,hip hop,0.4602742396190893,0.5093776995694639,0.6139099826798742,0.4723591769159915,0.1484073283706429,0.7442529341329791,0.4300020365645387,0.6431337499749034,0.7088197019811181,0
h241,hip hop,0.3727059569134107,0.5902096494763074,0.5754494015163238,0.2884913129641185,0.286121059305272,0.6258503279028123,0.6366549300150566,0.453366908127662,0.508875441589016,0
h068,hip hop,0.2257741449871337,0.3342034600491714,0.3802876612659801,0.0261500406139515,0.5004485249604586,0.4118139584711957,0.4708085231801453,0.7244416293902837,0.3927697302539837,0
h007,hip hop,0.1988606010914264,0.3000478949785139,0.3370029414404299,0.0146576973023942,0.3077106134166135,0.2705242350214301,0.2514107286845062,0.7341302486506928,0.2321333097591015,0
h024,hip hop,0.2421358184123728,0.2504641132342253,0.361183703213774,0.0165663113207047,0.3076540717735389,0.2379094783232621,0.2496406140427363,0.7140009382949107,0.212252639446295,0
h109,hip hop,0.1403054442002629,0.1123072560815839,0.1830167735048499,0.0251390401786608,0.4239403127968266,0.445543682311278,0.3514313564944089,0.8028754088203279,0.335082005721585,0
h233,hip hop,0.2812519583306483,0.2906820622140872,0.3921133072748386,0.0592194655393377,0.5322242977924823,0.2430756902641856,0.5774780716398318,0.4649684596181201,0.3286149142023458,0
h213,hip hop,0.3828598871610582,0.5495269429875284,0.5901905070665201,0.1441553481052627,0.3119590817538251,0.3826397071870643,0.5733726761605009,0.3293165441571699,0.332487098872526,0
h247,hip hop,0.3851241890834878,0.3840471214687829,0.5180329764182077,0.0828621410137141,0.414301835834078,0.51762855884225,0.5513676454755307,0.5580040723828955,0.4397943556587793,0
h224,hip hop,0.2650542670241807,0.5237751764454975,0.4438684522507709,0.0458508574743583,0.2776947904115165,0.1587123490017843,0.4378975494852539,0.2649421939683293,0.1810910822211682,0
h005,hip hop,0.1226811337736985,0.2956524939911032,0.2894368205495738,0.01054816492929,0.4235425553820634,0.2472559694932773,0.305904622986378,0.790893977503795,0.2173225028772752,0
h187,hip hop,0.3695058315053567,0.4712605618458391,0.5206172682935801,0.2525354468233,0.4396971074195519,0.5682333152394259,0.7130816841357723,0.3531446476146037,0.5283624624612182,0
h016,hip hop,0.4411273045713474,0.6182837376125808,0.638415574363352,0.1212137741289462,0.3716716872463987,0.5768269729068083,0.6050860117660948,0.4619609982420948,0.4185290444924295,0
h119,hip hop,0.303156883917814,0.3180887619947824,0.3608110766477719,0.0799062976004064,0.434057965656658,0.447224991796423,0.5901744722495961,0.3985359981722056,0.4597396059164237,0
h060,hip hop,0.2009946951839675,0.5174981996058526,0.3758738574296568,0.1165503329232244,0.2379500213419047,0.277468215358906,0.3759105900019983,0.4790678528015549,0.3136536684741244,0
h133,hip hop,0.3127360525495794,0.3781446081333196,0.4148297754219473,0.1250650437163859,0.2216390431952188,0.5186028763917668,0.3493545093695709,0.5639391943218418,0.4145652364625753,0
h235,hip hop,0.5517058843631517,0.3212105601092631,0.61396865515119,0.0861260617551617,0.3014627433105104,0.5201155007023781,0.5217339046805618,0.5067935525009296,0.4977630299721198,0
h115,hip hop,0.3732606053592802,0.4495740454974901,0.4795345898877102,0.124310513278259,0.3858070980150682,0.5455972800945389,0.5214462043329895,0.5533622827302146,0.4805064941124166,0
h164,hip hop,0.3328079425971829,0.3173514365814934,0.4400403877890285,0.0841156039004013,0.2327283703115844,0.5428890015880637,0.3805049475107567,0.5721517526825398,0.4540930714996363,0
h173,hip hop,0.2663822157777809,0.2810344713015684,0.3838701889688627,0.0286716685832129,0.5112688372508462,0.3693200050623239,0.5092253298212364,0.6637947904301035,0.3365697763336208,0
h128,hip hop,0.3742675349632685,0.3996996295643314,0.4852720898382655,0.1108431355731046,0.3518517579752587,0.3901418343979139,0.5987216656561989,0.3019203404902464,0.376957258704737,0
h202,hip hop,0.6839934736601165,0.519733537195442,0.860390227033177,0.1488024945927482,0.5422829979835665,0.7146255441180269,0.6897259012012352,0.6549446515284015,0.6393344284602827,0
h198,hip hop,0.3145714410712772,0.1717350796886917,0.3730707840629005,0.0149840550135277,0.4460256417896873,0.4343816882072405,0.3770968088099982,0.845263999642167,0.3640195404321794,0
h184,hip hop,0.3822705170259317,0.4081859471765652,0.5064319340176043,0.1997818212161708,0.2741164882973389,0.6798922879419962,0.4927044278855623,0.4669714219056281,0.6335599951290329,0
h240,hip hop,0.3226644241199082,0.3418265039325453,0.4040683858792232,0.1209938139074948,0.2132721535362909,0.6131734395198938,0.3979324092992073,0.5166577843787113,0.4863263000339202,0
h139,hip hop,0.3365010631581053,0.4078382582610388,0.4746498996013658,0.1564810239991244,0.3377798993704651,0.6813492832899468,0.6113225526747121,0.5075309475939928,0.6286842768460271,0
h105,hip hop,0.1887448513167464,0.3787579884301431,0.3196836941916237,0.0931315712640665,0.8054000595115322,0.6610066236200103,0.7248386282876974,0.5255738097797676,0.6133690123267532,0
h075,hip hop,0.2434076484401842,0.3037697506534029,0.343103085189704,0.123891018504837,0.4066056564244895,0.5323363318238435,0.5927869668541117,0.4053882576407372,0.473303623556386,0
h229,hip hop,0.4465128236083245,0.247590625139637,0.5080195230602286,0.040954215203013,0.2024169926517625,0.3275416223003332,0.3174582131819494,0.546135798111059,0.3158040815605972,0
h190,hip hop,0.3895833846679937,0.3098955466701492,0.4917865889015191,0.0512666638790037,0.3618402664086927,0.5158057743217002,0.4440654738735794,0.6319527411452229,0.4218822703102125,0
h181,hip hop,0.3607543343833437,0.3141047340000192,0.4637812123214385,0.0642010269403573,0.25720237044131,0.4815717342843535,0.3801212042012771,0.5608495813125812,0.4332808107133895,0
h162,hip hop,0.3221743548621505,0.3720121877431401,0.4458255058332179,0.1084649750232706,0.3739031224167252,0.5509326194116069,0.5621210289039655,0.5047832200746315,0.4805563026333306,0
h160,hip hop,0.2668502858296602,0.2556888202815071,0.3543533503010702,0.0511125143665103,0.3876365101098263,0.4473779935538206,0.4563725853860374,0.6050255578623241,0.3449764053523714,0
h210,hip hop,0.383099448992503,0.4891582120467478,0.5399804485337872,0.1649516614591518,0.3149821370198996,0.5149797711925046,0.5451586318410351,0.3663831958802449,0.471390183740301,0
h043,hip hop,0.2215437557247591,0.4197026718752028,0.3743995082443534,0.0806204053134757,0.5349593529509384,0.5969827876560538,0.6586557005266507,0.5038931487443951,0.4874602770290487,0
h117,hip hop,0.5045126238202096,0.6566426210589934,0.7126817942748233,0.4624512492388986,0.5041106256720425,0.7439311292806181,0.8733287862914779,0.1045877334967979,0.5899701085825756,0
h226,hip hop,0.3398801595775035,0.4926762347422114,0.5013425870087624,0.2032522008411027,0.3601000375353422,0.6436908044970959,0.6412165421675111,0.3691911552235096,0.5595419210308868,0
h177,hip hop,0.3357631671553451,0.3564614211780019,0.4735161583606605,0.0714019659146203,0.3355429992086148,0.449091082594741,0.4595222147496933,0.5635985160098477,0.3830415316597549,0
h104,hip hop,0.2988904431704357,0.3111440679477936,0.411099687522801,0.0754310400681017,0.3738016120538029,0.6289859205660273,0.5556592533852056,0.633533572379973,0.6384523762987818,0
h130,hip hop,0.4890527078868112,0.4091235525142535,0.6004085290203683,0.2361182632489644,0.1902318667315574,0.608600573700578,0.3768605582485818,0.5444900334121431,0.522733401558097,0
h006,hip hop,0.1401898376525289,0.3102499131478242,0.3079394869103954,0.0126405604606306,0.3678436585116217,0.2861230442491399,0.3035008768772838,0.7716682715779238,0.2445764330217703,0
h237,hip hop,0.4995441554416761,0.2184543333993442,0.5376776703202385,0.0773751551414719,0.2096478935635283,0.5205301089328291,0.4937287601052762,0.4393063352442324,0.5176825653423844,0
h219,hip hop,0.600321239984432,0.5747636358990001,0.7805032877694561,0.2798705202297869,0.1228854779373717,0.510708545832089,0.513164981868929,0.1865310332400884,0.4254792021053242,0
h066,hip hop,0.3286998204201825,0.4775410272206062,0.4976517728178276,0.1120548455536537,0.3987196860196689,0.4697497100557736,0.5068549592716081,0.6188295101373719,0.4063002194637288,0
h093,hip hop,0.208620891880453,0.3490701967805085,0.3230076116418905,0.0811560064204886,0.6319285304729289,0.3869863131820976,0.6792699988734489,0.35922698172231,0.3101138633596451,0
h009,hip hop,0.1405697497268048,0.2605639710393642,0.2412080057974309,0.1516312059492867,0.3873113307499173,0.3589827464428637,0.2250865628157397,0.6414874134548746,0.3679701757745405,0
h035,hip hop,0.3740215153742334,0.6549340108929033,0.6128444416176463,0.1245747833094809,0.5252298875885864,0.4681118247688265,0.7304573684324229,0.3199179652724143,0.3656856714846128,0
h248,hip hop,0.4155816292680047,0.2650445981608668,0.5013016812124022,0.0406991954727217,0.2275598916705146,0.3904144664311343,0.2879846700307922,0.6460880955230982,0.3360166135285707,0
h137,hip hop,0.3207752913440507,0.4388349222401446,0.4511559513715047,0.2303992753215449,0.5160865611135289,0.6501918462209111,0.7018033918895424,0.3585401610299082,0.5667379237754895,0
h002,hip hop,0.3236813811461001,0.2511664554197982,0.392990177004373,0.0488502754028949,0.3924675873454635,0.5515703920550638,0.4686284235692253,0.6602688779116178,0.4425270916021031,0
h026,hip hop,0.2369368361671429,0.2594217754916627,0.356923410864289,0.0223696733730502,0.3357371424142913,0.2589709809320011,0.277089869012777,0.716482705461044,0.2223997069853883,0
h136,hip hop,0.2648515605736393,0.2717419670417339,0.348653215977978,0.0777906482868101,0.5539854118357027,0.4697908053254869,0.5951346500899037,0.5188290526804814,0.3820600876305717,0
h087,hip hop,0.2356687835672721,0.2919173776665228,0.3218942782509782,0.1408788017283926,0.3547787431414666,0.5048888483504655,0.4227225094226086,0.5595009094497122,0.4145482583320288,0
h070,hip hop,0.4896708727015029,0.5577505461825527,0.6608657743324152,0.2511760017590235,0.3329506149487895,0.6935920770914239,0.6144478057800571,0.3728670119449618,0.5991094767871576,0
h044,hip hop,0.2854182847894613,0.4109265402268892,0.429743965995835,0.0826345063864177,0.4710833450525666,0.5580622359853704,0.6038465786030851,0.5363512399750229,0.4689657337191436,0
h221,hip hop,0.4904144490025472,0.6013166612361364,0.6944448870615009,0.2475973343092962,0.1143492477266067,0.4915306452054628,0.5122774037353957,0.1587240078713083,0.4137703717300885,0
